Tid,coupon_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,Label,Results
10.42.0.211-98.139.199.205-44423-443-6,coupon_966684,C108497,Female,49,Toys,4,143.36,Cash,02-10-22,Mall of Istanbul,0,0
173.194.175.102-10.42.0.42-443-38606-6,coupon_726807,C219299,Female,26,Clothing,4,1200.32,Credit Card,30-12-22,Viaport Outlet,1,1
203.205.158.62-10.42.0.151-80-43186-6,coupon_333100,C247547,Female,62,Clothing,5,1500.4,Credit Card,05-01-22,Mall of Istanbul,1,1
172.217.11.35-10.42.0.211-443-53328-6,coupon_207643,C190917,Male,30,Toys,1,35.84,Cash,28-02-22,Mall of Istanbul,1,1
10.42.0.211-23.21.95.195-46926-443-6,coupon_647207,C337220,Female,28,Clothing,2,600.16,Credit Card,10-11-22,Kanyon,1,1
10.42.0.211-10.42.0.1-52030-53-17,coupon_330964,C217919,Female,65,Shoes,2,1200.34,Debit Card,29-11-22,Metropol AVM,1,1
10.42.0.211-23.21.51.186-38191-443-6,coupon_237324,C112544,Female,56,Toys,1,35.84,Credit Card,21-08-21,Forum Istanbul,0,0
198.11.136.24-10.42.0.211-443-58521-6,coupon_269825,C168912,Female,40,Food & Beverage,3,15.69,Cash,29-06-21,Mall of Istanbul,1,1
10.42.0.151-119.167.164.115-50948-80-6,coupon_305024,C279747,Male,55,Clothing,4,1200.32,Credit Card,07-07-21,Kanyon,1,1
10.42.0.211-91.190.219.45-44023-12350-6,coupon_223568,C249401,Female,61,Toys,2,71.68,Credit Card,27-08-22,Istinye Park,0,0
10.42.0.211-66.231.239.122-42252-80-6,coupon_194268,C128618,Female,35,Souvenir,5,58.65,Cash,26-02-23,Metropol AVM,0,0
172.217.10.10-10.42.0.151-443-43728-6,coupon_155448,C182105,Female,37,Shoes,1,600.17,Cash,27-12-21,Mall of Istanbul,1,1
10.42.0.211-104.192.108.27-42226-80-6,coupon_205336,C331127,Male,32,Cosmetics,1,40.66,Cash,01-02-23,Istinye Park,1,1
157.55.56.155-10.42.0.211-40019-60774-17,coupon_171351,C286564,Female,68,Souvenir,1,11.73,Debit Card,10-02-22,Kanyon,0,0
10.42.0.151-52.84.134.158-38842-443-6,coupon_249223,C188064,Female,44,Clothing,2,600.16,Cash,31-01-21,Mall of Istanbul,0,0
172.217.7.164-10.42.0.211-443-51730-6,coupon_258001,C293329,Female,61,Cosmetics,4,162.64,Credit Card,25-11-21,Kanyon,1,1
10.42.0.151-10.42.0.1-44936-53-17,coupon_231029,C113739,Male,38,Clothing,4,1200.32,Cash,18-01-23,Istinye Park,1,1
172.217.10.106-10.42.0.42-443-39251-6,coupon_163202,C836254,Female,66,Clothing,3,900.24,Credit Card,15-03-21,Mall of Istanbul,0,0
10.42.0.211-104.97.95.172-36258-80-6,coupon_169427,C245894,Female,53,Clothing,5,1500.4,Cash,03-12-22,Forum Istanbul,0,0
172.217.10.99-10.42.0.42-443-57853-6,coupon_737161,C144894,Female,21,Food & Beverage,4,20.92,Credit Card,24-04-22,Mall of Istanbul,1,1
10.42.0.211-10.42.0.1-55230-53-17,coupon_225327,C190794,Male,61,Cosmetics,2,81.32,Cash,19-08-22,Cevahir AVM,0,0
202.77.129.150-10.42.0.211-80-49342-6,coupon_159355,C142508,Female,32,Food & Beverage,4,20.92,Debit Card,28-11-21,Metropol AVM,1,1
10.42.0.211-10.42.0.1-10210-53-17,coupon_280408,C135555,Female,46,Clothing,1,300.08,Cash,14-06-21,Viaport Outlet,0,0
172.217.9.234-10.42.0.211-443-40824-6,coupon_323785,C501563,Male,25,Toys,2,71.68,Cash,08-01-21,Kanyon,1,1
172.217.3.110-10.42.0.151-443-43755-6,coupon_257286,C152590,Female,49,Cosmetics,1,40.66,Credit Card,12-05-21,Mall of Istanbul,1,1
10.42.0.151-103.235.46.212-50769-443-6,coupon_331405,C772839,Female,26,Clothing,3,900.24,Cash,02-11-22,Kanyon,0,0
10.42.0.1-10.42.0.42-53-53220-17,coupon_147079,C222949,Female,20,Clothing,4,1200.32,Credit Card,01-05-22,Metropol AVM,0,0
10.42.0.211-115.236.16.203-39506-80-6,coupon_829259,C133451,Female,38,Cosmetics,4,162.64,Cash,17-11-22,Viaport Outlet,1,1
10.42.0.151-23.208.87.120-44239-80-6,coupon_296251,C195342,Female,63,Cosmetics,2,81.32,Cash,17-06-22,Metrocity,1,1
10.42.0.151-10.42.0.1-45523-53-17,coupon_808238,C336400,Male,25,Shoes,2,1200.34,Credit Card,14-07-22,Mall of Istanbul,0,0
172.217.12.131-10.42.0.151-443-57242-6,coupon_891465,C175833,Female,19,Clothing,1,300.08,Cash,21-07-22,Metrocity,1,1
182.22.31.252-10.42.0.211-443-33055-6,coupon_563052,C246602,Female,53,Cosmetics,4,162.64,Cash,28-07-21,Metrocity,1,1
10.42.0.151-119.146.74.49-36548-443-6,coupon_130443,C329003,Female,51,Shoes,1,600.17,Cash,08-06-21,Istinye Park,0,0
10.42.0.211-120.27.153.169-48472-80-6,coupon_241690,C270340,Male,56,Souvenir,2,23.46,Credit Card,14-06-22,Kanyon,0,0
10.42.0.211-104.88.88.137-55095-80-6,coupon_643231,C330141,Male,29,Toys,4,143.36,Cash,03-02-21,Kanyon,1,1
10.42.0.211-10.42.0.1-42674-53-17,coupon_295337,C121707,Female,20,Shoes,4,2400.68,Debit Card,05-08-22,Mall of Istanbul,1,1
10.42.0.211-104.192.110.245-38585-443-6,coupon_265980,C112452,Female,35,Books,1,15.15,Credit Card,01-04-22,Forum Istanbul,1,1
10.42.0.211-47.88.68.21-42018-443-6,coupon_293153,C269710,Female,62,Food & Beverage,2,10.46,Cash,10-11-22,Metropol AVM,0,0
10.42.0.211-10.42.0.1-57697-53-17,coupon_193148,C297610,Female,32,Clothing,4,1200.32,Cash,11-02-23,Cevahir AVM,0,0
10.42.0.1-10.42.0.42-53-6423-17,coupon_318625,C319935,Male,48,Technology,5,5250.0,Cash,26-02-23,Zorlu Center,0,0
10.42.0.211-72.21.206.141-48533-443-6,coupon_142245,C785507,Male,43,Cosmetics,3,121.98,Debit Card,01-12-22,Zorlu Center,0,0
172.217.3.98-10.42.0.211-443-59585-6,coupon_205906,C217834,Female,57,Clothing,4,1200.32,Credit Card,04-02-21,Kanyon,0,0
10.42.0.151-10.42.0.1-7266-53-17,coupon_277462,C709370,Male,33,Clothing,2,600.16,Cash,22-09-21,Metrocity,1,1
172.217.11.10-10.42.0.211-443-53235-6,coupon_753100,C216369,Female,49,Food & Beverage,1,5.23,Cash,05-03-21,Emaar Square Mall,1,1
172.217.7.195-10.42.0.151-443-36687-17,coupon_610847,C322689,Female,29,Clothing,4,1200.32,Cash,06-02-23,Metrocity,0,0
10.42.0.211-23.50.64.177-58623-443-6,coupon_295181,C146203,Female,43,Food & Beverage,2,10.46,Credit Card,17-11-22,Metrocity,0,0
10.42.0.211-10.42.0.1-44629-53-17,coupon_198308,C611809,Female,36,Food & Beverage,5,26.15,Credit Card,11-10-21,Metrocity,1,1
205.204.101.182-10.42.0.211-443-51817-6,coupon_180570,C210236,Female,59,Shoes,5,3000.85,Cash,06-03-21,Metrocity,1,1
172.217.12.161-10.42.0.211-443-52615-6,coupon_260475,C297118,Female,31,Clothing,5,1500.4,Credit Card,17-03-22,Mall of Istanbul,1,1
10.42.0.211-10.42.0.1-32070-53-17,coupon_251024,C180586,Female,51,Food & Beverage,2,10.46,Debit Card,09-02-21,Mall of Istanbul,1,1
10.42.0.211-58.63.236.212-49472-443-6,coupon_302151,C314705,Male,27,Technology,4,4200.0,Cash,15-03-21,Kanyon,0,0
180.149.136.194-10.42.0.211-443-42020-6,coupon_145917,C272419,Female,62,Cosmetics,5,203.3,Credit Card,01-02-23,Forum Istanbul,1,1
172.217.12.163-10.42.0.42-443-53013-6,coupon_254721,C282520,Male,44,Clothing,5,1500.4,Debit Card,27-09-21,Kanyon,1,1
10.42.0.1-10.42.0.42-53-15744-17,coupon_103120,C319624,Female,18,Shoes,4,2400.68,Debit Card,20-02-22,Mall of Istanbul,1,1
209.10.120.26-10.42.0.211-80-42195-6,coupon_173288,C264687,Female,52,Food & Beverage,5,26.15,Credit Card,25-01-23,Metrocity,0,0
172.217.10.240-10.42.0.151-443-35082-6,coupon_279088,C140543,Male,60,Technology,3,3150.0,Credit Card,30-07-21,Metrocity,0,0
172.217.6.202-10.42.0.42-443-33724-6,coupon_190414,C339391,Female,34,Food & Beverage,3,15.69,Debit Card,18-04-21,Forum Istanbul,1,1
216.58.219.225-10.42.0.42-443-34545-6,coupon_613381,C285587,Male,47,Clothing,1,300.08,Cash,08-02-21,Mall of Istanbul,1,1
10.42.0.151-104.254.66.16-56905-80-6,coupon_107697,C137134,Female,58,Toys,1,35.84,Cash,18-08-22,Istinye Park,1,1
198.105.244.11-10.42.0.151-80-36984-6,coupon_193600,C103896,Female,51,Clothing,4,1200.32,Credit Card,10-09-21,Istinye Park,0,0
199.16.156.43-10.42.0.151-443-37029-6,coupon_165090,C315479,Female,32,Clothing,3,900.24,Debit Card,27-07-21,Forum Istanbul,1,1
180.149.138.210-10.42.0.151-80-44508-6,coupon_260728,C181912,Female,23,Toys,5,179.2,Credit Card,03-04-21,Kanyon,0,0
10.42.0.151-10.42.0.1-60826-53-17,coupon_164219,C335107,Female,38,Toys,4,143.36,Cash,03-06-21,Cevahir AVM,1,1
172.217.10.234-10.42.0.211-443-54834-6,coupon_318282,C121510,Male,63,Souvenir,2,23.46,Credit Card,12-01-21,Metrocity,0,0
203.205.158.53-10.42.0.211-80-33621-6,coupon_212598,C477489,Female,50,Food & Beverage,3,15.69,Cash,07-01-21,Forum Istanbul,0,0
172.217.10.227-10.42.0.151-443-44989-6,coupon_212833,C331382,Male,64,Cosmetics,2,81.32,Cash,29-04-21,Metrocity,1,1
10.42.0.211-23.206.125.17-34411-80-6,coupon_326146,C554087,Male,51,Clothing,2,600.16,Cash,01-07-21,Metropol AVM,0,0
10.42.0.211-106.39.169.66-52756-80-6,coupon_169684,C226252,Male,21,Food & Beverage,1,5.23,Debit Card,28-07-21,Zorlu Center,1,1
10.42.0.42-104.193.88.109-49938-80-6,coupon_462436,C227695,Female,20,Cosmetics,3,121.98,Cash,09-09-21,Cevahir AVM,1,1
10.42.0.211-121.12.98.64-56592-80-6,coupon_940151,C246136,Male,34,Food & Beverage,3,15.69,Credit Card,20-09-21,Mall of Istanbul,0,0
222.73.28.96-10.42.0.42-80-56094-6,coupon_210603,C170928,Female,26,Cosmetics,4,162.64,Debit Card,16-07-21,Istinye Park,1,1
10.42.0.151-119.146.74.33-41908-443-6,coupon_174942,C200317,Female,19,Clothing,3,900.24,Credit Card,23-01-23,Kanyon,0,0
158.85.58.126-10.42.0.151-443-43469-6,coupon_163206,C192979,Female,47,Food & Beverage,3,15.69,Credit Card,26-06-21,Mall of Istanbul,1,1
10.42.0.42-52.179.189.71-55481-443-6,coupon_266121,C198568,Male,47,Clothing,4,1200.32,Cash,05-01-22,Kanyon,1,1
203.205.158.52-10.42.0.42-80-47428-6,coupon_454912,C251518,Female,56,Toys,2,71.68,Credit Card,04-12-22,Metropol AVM,1,1
10.42.0.211-54.192.38.65-58621-443-6,coupon_831916,C215210,Male,42,Clothing,5,1500.4,Debit Card,24-09-21,Mall of Istanbul,0,0
10.42.0.151-10.42.0.1-46182-53-17,coupon_180372,C271571,Male,49,Souvenir,5,58.65,Cash,13-09-22,Forum Istanbul,1,1
10.42.0.211-10.42.0.1-5619-53-17,coupon_466698,C303444,Female,51,Shoes,3,1800.51,Debit Card,24-02-23,Kanyon,0,0
10.42.0.151-119.146.74.49-50464-443-6,coupon_119678,C506925,Female,41,Technology,4,4200.0,Cash,04-03-21,Emaar Square Mall,1,1
10.42.0.151-69.147.64.33-35517-443-6,coupon_296369,C294604,Male,27,Food & Beverage,1,5.23,Cash,24-02-21,Kanyon,0,0
10.42.0.151-108.174.10.10-33881-80-6,coupon_133116,C190939,Female,61,Clothing,5,1500.4,Debit Card,02-12-21,Kanyon,0,0
172.217.10.14-10.42.0.151-443-50869-6,coupon_165625,C129849,Female,38,Shoes,4,2400.68,Cash,30-10-22,Mall of Istanbul,1,1
10.42.0.211-121.12.98.63-49699-80-6,coupon_333045,C235178,Male,42,Clothing,1,300.08,Credit Card,09-12-22,Kanyon,1,1
10.42.0.42-62.138.0.117-56193-80-6,coupon_131869,C267843,Male,58,Food & Beverage,1,5.23,Debit Card,29-01-23,Kanyon,0,0
172.217.6.234-10.42.0.151-443-41692-6,coupon_168101,C186861,Female,57,Souvenir,3,35.19,Cash,26-04-22,Forum Istanbul,1,1
10.42.0.151-72.30.3.43-54237-443-6,coupon_713258,C219983,Male,23,Clothing,3,900.24,Cash,03-01-21,Kanyon,1,1
172.217.9.244-10.42.0.211-443-45440-6,coupon_144171,C250033,Female,62,Clothing,1,300.08,Debit Card,20-04-22,Kanyon,0,0
10.42.0.211-10.42.0.1-7665-53-17,coupon_191531,C506663,Male,31,Shoes,3,1800.51,Cash,20-12-22,Metrocity,0,0
10.42.0.211-61.174.50.167-34832-8080-6,coupon_165583,C235482,Female,54,Clothing,1,300.08,Credit Card,08-02-23,Metrocity,0,0
216.58.219.195-10.42.0.211-443-45990-6,coupon_210803,C781893,Male,19,Clothing,4,1200.32,Credit Card,17-09-22,Metrocity,1,1
172.217.10.2-10.42.0.151-443-55704-6,coupon_209258,C328444,Male,68,Cosmetics,5,203.3,Cash,07-07-22,Metrocity,1,1
172.217.12.174-10.42.0.151-443-59540-6,coupon_169548,C307592,Male,44,Clothing,5,1500.4,Credit Card,15-09-22,Mall of Istanbul,0,0
10.42.0.42-36.110.213.49-51953-80-6,coupon_140693,C541983,Female,44,Clothing,2,600.16,Credit Card,27-11-22,Cevahir AVM,1,1
202.77.129.230-10.42.0.211-80-44977-6,coupon_172509,C283381,Female,29,Shoes,3,1800.51,Cash,26-12-22,Mall of Istanbul,1,1
205.185.216.42-10.42.0.151-80-52623-6,coupon_301205,C301099,Female,67,Food & Beverage,4,20.92,Credit Card,16-09-22,Kanyon,0,0
10.42.0.42-23.208.218.4-60794-443-6,coupon_338366,C246641,Female,28,Shoes,5,3000.85,Debit Card,01-03-21,Viaport Outlet,1,1
10.42.0.211-47.89.69.217-38703-443-6,coupon_108742,C312617,Female,34,Clothing,5,1500.4,Credit Card,28-04-21,Mall of Istanbul,0,0
182.140.183.58-10.42.0.151-80-56995-6,coupon_261374,C204164,Male,45,Toys,2,71.68,Debit Card,23-04-21,Istinye Park,1,1
10.42.0.151-10.42.0.1-65000-53-17,coupon_860717,C259798,Female,55,Clothing,2,600.16,Debit Card,10-10-21,Forum Istanbul,0,0
10.42.0.211-23.201.25.161-42562-443-6,coupon_295440,C215336,Female,69,Food & Beverage,2,10.46,Debit Card,10-04-22,Mall of Istanbul,1,1
10.42.0.211-104.118.222.227-60449-443-6,coupon_273820,C339648,Male,30,Food & Beverage,4,20.92,Credit Card,02-12-22,Cevahir AVM,1,1
172.217.10.78-10.42.0.151-443-60326-6,coupon_279919,C290275,Female,38,Clothing,2,600.16,Cash,27-08-22,Istinye Park,1,1
172.217.12.174-10.42.0.151-443-41025-6,coupon_190006,C230120,Male,39,Cosmetics,1,40.66,Debit Card,13-09-21,Metrocity,0,0
10.42.0.151-10.42.0.1-25989-53-17,coupon_156252,C478733,Female,63,Toys,4,143.36,Debit Card,15-09-22,Viaport Outlet,0,0
10.42.0.211-119.146.74.34-47536-80-6,coupon_183583,C201255,Male,49,Cosmetics,1,40.66,Cash,11-06-22,Forum Istanbul,0,0
10.42.0.211-52.84.29.154-52850-443-6,coupon_258930,C289918,Female,66,Shoes,4,2400.68,Credit Card,13-07-21,Istinye Park,0,0
10.42.0.211-69.147.82.61-41643-443-6,coupon_651105,C937123,Female,68,Food & Beverage,1,5.23,Cash,14-12-21,Mall of Istanbul,1,1
10.42.0.211-52.84.134.65-39975-443-6,coupon_135098,C322924,Male,18,Clothing,5,1500.4,Cash,09-09-22,Kanyon,1,1
10.42.0.151-104.192.110.245-49112-443-6,coupon_187453,C690345,Female,42,Shoes,3,1800.51,Cash,29-01-23,Metrocity,1,1
203.130.53.126-10.42.0.211-80-44600-6,coupon_176625,C247049,Female,54,Clothing,4,1200.32,Cash,05-07-22,Metropol AVM,0,0
10.42.0.211-52.7.149.66-58364-443-6,coupon_289516,C280253,Male,43,Clothing,5,1500.4,Credit Card,04-11-21,Zorlu Center,1,1
172.217.10.77-10.42.0.151-443-50513-6,coupon_188382,C169477,Male,54,Clothing,1,300.08,Cash,14-03-21,Emaar Square Mall,1,1
172.217.10.42-10.42.0.42-443-36439-6,coupon_749173,C131819,Male,43,Shoes,4,2400.68,Credit Card,23-07-22,Mall of Istanbul,0,0
10.42.0.1-10.42.0.42-53-35521-17,coupon_752413,C442324,Male,44,Clothing,3,900.24,Credit Card,13-10-21,Mall of Istanbul,0,0
172.217.3.106-10.42.0.211-443-45722-6,coupon_254886,C114347,Male,36,Technology,2,2100.0,Debit Card,31-08-21,Mall of Istanbul,1,1
10.42.0.211-10.42.0.1-31534-53-17,coupon_323478,C216456,Female,41,Food & Beverage,2,10.46,Cash,24-11-22,Metrocity,0,0
10.42.0.211-10.42.0.1-26285-53-17,coupon_178637,C152833,Female,45,Clothing,1,300.08,Credit Card,04-05-21,Emaar Square Mall,0,0
10.42.0.151-31.13.71.52-55032-80-6,coupon_840591,C171160,Female,41,Clothing,2,600.16,Cash,20-06-21,Cevahir AVM,1,1
10.42.0.211-119.146.74.33-50820-443-6,coupon_251184,C259884,Male,58,Cosmetics,5,203.3,Credit Card,03-12-21,Metrocity,0,0
10.42.0.211-113.108.216.233-48764-80-6,coupon_929854,C114606,Female,34,Shoes,1,600.17,Debit Card,04-01-23,Metropol AVM,1,1
10.42.0.151-10.42.0.1-62862-53-17,coupon_274883,C216025,Female,67,Food & Beverage,1,5.23,Cash,01-03-22,Viaport Outlet,1,1
172.217.10.99-10.42.0.151-443-46774-6,coupon_338411,C884264,Male,60,Books,5,75.75,Credit Card,17-01-23,Mall of Istanbul,0,0
172.217.11.3-10.42.0.151-443-55848-6,coupon_301433,C697667,Female,31,Clothing,5,1500.4,Cash,01-07-21,Istinye Park,0,0
10.42.0.211-76.13.28.196-58982-443-6,coupon_218234,C136585,Female,52,Toys,3,107.52,Cash,28-02-23,Forum Istanbul,1,1
183.79.249.252-10.42.0.211-443-52898-6,coupon_716822,C146582,Male,25,Food & Beverage,5,26.15,Credit Card,05-06-21,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-57803-53-17,coupon_174219,C129039,Female,22,Clothing,4,1200.32,Cash,13-12-21,Kanyon,0,0
10.42.0.211-31.13.80.52-57394-443-6,coupon_278299,C183846,Female,34,Food & Beverage,3,15.69,Credit Card,14-03-22,Metropol AVM,1,1
10.42.0.211-23.194.140.226-48017-80-6,coupon_267714,C297404,Male,30,Clothing,4,1200.32,Cash,20-03-21,Kanyon,1,1
10.42.0.211-123.125.115.164-46709-443-6,coupon_670822,C127819,Female,25,Food & Beverage,2,10.46,Credit Card,05-09-22,Kanyon,0,0
10.42.0.151-10.42.0.1-54298-53-17,coupon_339508,C127718,Female,48,Clothing,3,900.24,Cash,27-12-22,Emaar Square Mall,1,1
10.42.0.211-54.192.38.236-54570-443-6,coupon_268823,C230543,Male,30,Clothing,1,300.08,Debit Card,08-02-23,Istinye Park,0,0
180.149.138.210-10.42.0.42-80-57863-6,coupon_217906,C302358,Female,30,Clothing,3,900.24,Cash,27-06-21,Kanyon,0,0
10.42.0.211-38.69.238.17-48292-80-6,coupon_846907,C105060,Female,36,Clothing,5,1500.4,Cash,16-10-22,Istinye Park,1,1
222.73.28.96-10.42.0.211-80-45277-6,coupon_176751,C182606,Female,52,Shoes,5,3000.85,Credit Card,26-09-21,Kanyon,1,1
10.42.0.211-23.21.95.195-36444-443-6,coupon_325587,C295864,Male,33,Food & Beverage,1,5.23,Cash,28-07-21,Viaport Outlet,0,0
10.42.0.151-74.125.29.154-46608-443-6,coupon_112845,C323307,Male,69,Cosmetics,5,203.3,Cash,13-10-21,Metrocity,0,0
172.217.7.164-10.42.0.211-443-58255-6,coupon_158003,C104350,Female,46,Clothing,2,600.16,Cash,20-02-21,Metrocity,1,1
10.42.0.1-10.42.0.42-53-20582-17,coupon_276368,C282281,Female,65,Toys,4,143.36,Debit Card,25-05-21,Kanyon,0,0
10.42.0.211-123.125.29.220-52250-80-6,coupon_206246,C506887,Male,27,Food & Beverage,5,26.15,Cash,04-12-21,Kanyon,1,1
10.42.0.151-52.84.26.207-47043-80-6,coupon_195587,C528686,Female,42,Food & Beverage,2,10.46,Cash,18-02-21,Kanyon,0,0
10.42.0.1-10.42.0.42-53-24470-17,coupon_213354,C157218,Female,56,Technology,5,5250.0,Credit Card,03-03-21,Kanyon,1,1
183.79.250.251-10.42.0.211-80-34838-6,coupon_583185,C172691,Female,68,Cosmetics,5,203.3,Credit Card,25-08-21,Metropol AVM,1,1
10.42.0.1-10.42.0.42-53-12676-17,coupon_236100,C330221,Male,64,Food & Beverage,3,15.69,Credit Card,18-09-21,Mall of Istanbul,0,0
10.42.0.42-103.7.30.118-38759-80-6,coupon_298339,C336104,Male,59,Food & Beverage,1,5.23,Debit Card,12-06-21,Mall of Istanbul,0,0
172.217.12.138-10.42.0.211-443-45643-6,coupon_280823,C807852,Female,68,Technology,3,3150.0,Credit Card,12-08-22,Istinye Park,0,0
172.217.10.225-10.42.0.211-443-33088-6,coupon_863565,C128312,Male,25,Cosmetics,5,203.3,Cash,28-03-21,Viaport Outlet,1,1
8.8.8.8-10.42.0.211-53-35534-17,coupon_243784,C150950,Female,40,Toys,5,179.2,Credit Card,14-03-21,Kanyon,0,0
172.217.6.195-10.42.0.151-443-48652-6,coupon_810580,C305706,Female,18,Toys,1,35.84,Debit Card,10-01-21,Kanyon,1,1
10.42.0.1-10.42.0.42-53-4130-17,coupon_297768,C310310,Male,56,Clothing,4,1200.32,Cash,06-11-21,Istinye Park,1,1
172.217.10.142-10.42.0.211-80-45862-6,coupon_231514,C414958,Female,36,Shoes,1,600.17,Cash,21-12-22,Emaar Square Mall,0,0
10.42.0.151-54.192.38.65-43750-443-6,coupon_200720,C296534,Female,30,Food & Beverage,1,5.23,Credit Card,21-04-22,Emaar Square Mall,1,1
10.42.0.151-104.244.42.65-52530-443-6,coupon_171758,C234534,Female,52,Cosmetics,4,162.64,Debit Card,22-03-22,Emaar Square Mall,1,1
10.42.0.211-111.1.17.152-33136-8077-6,coupon_148039,C247694,Female,24,Technology,4,4200.0,Debit Card,13-05-22,Kanyon,0,0
172.217.11.36-10.42.0.211-443-46070-6,coupon_943432,C141657,Female,30,Clothing,2,600.16,Cash,07-07-21,Mall of Istanbul,1,1
192.229.173.173-10.42.0.42-443-52966-6,coupon_215019,C156233,Female,45,Cosmetics,5,203.3,Cash,22-06-22,Kanyon,1,1
209.10.120.26-10.42.0.211-80-42055-6,coupon_204541,C354331,Male,29,Toys,4,143.36,Cash,05-07-21,Kanyon,1,1
10.42.0.211-64.71.142.120-37154-443-6,coupon_528108,C131221,Male,24,Books,1,15.15,Debit Card,16-10-22,Metropol AVM,0,0
10.42.0.211-54.230.49.105-51367-443-6,coupon_163618,C123445,Female,46,Clothing,2,600.16,Cash,01-08-21,Emaar Square Mall,0,0
203.90.242.126-10.42.0.211-80-41780-6,coupon_255698,C207443,Female,65,Shoes,4,2400.68,Cash,28-10-22,Metrocity,1,1
174.35.73.135-10.42.0.211-80-45665-6,coupon_328430,C137762,Female,26,Toys,1,35.84,Credit Card,29-10-21,Viaport Outlet,1,1
10.42.0.151-64.71.142.120-35970-443-6,coupon_561353,C152904,Female,58,Toys,3,107.52,Cash,10-11-22,Metrocity,0,0
10.42.0.42-104.254.66.16-40920-80-6,coupon_101472,C216194,Female,45,Clothing,4,1200.32,Cash,06-07-21,Metrocity,1,1
10.42.0.211-120.55.89.238-34838-8977-6,coupon_109605,C207415,Male,43,Cosmetics,3,121.98,Debit Card,27-10-21,Mall of Istanbul,0,0
216.58.217.163-10.42.0.151-443-42924-6,coupon_143755,C621747,Female,25,Souvenir,4,46.92,Debit Card,16-06-21,Metrocity,0,0
219.142.78.162-10.42.0.211-443-51910-6,coupon_335633,C621794,Female,53,Clothing,3,900.24,Credit Card,21-07-22,Zorlu Center,1,1
172.217.12.174-10.42.0.42-443-52660-17,coupon_212054,C218289,Female,63,Clothing,1,300.08,Debit Card,24-06-21,Mall of Istanbul,1,1
151.101.2.2-10.42.0.211-443-42697-6,coupon_142204,C235878,Female,37,Cosmetics,1,40.66,Credit Card,28-04-21,Cevahir AVM,0,0
10.42.0.42-52.84.40.147-41192-80-6,coupon_310814,C251446,Female,68,Cosmetics,4,162.64,Debit Card,17-03-21,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-61633-53-17,coupon_202865,C708005,Female,67,Books,5,75.75,Cash,31-03-21,Mall of Istanbul,0,0
10.42.0.211-10.42.0.1-18673-53-17,coupon_128008,C323349,Female,29,Clothing,5,1500.4,Cash,13-07-21,Mall of Istanbul,1,1
172.217.10.238-10.42.0.151-443-36478-6,coupon_244711,C180375,Female,55,Clothing,4,1200.32,Cash,21-11-21,Mall of Istanbul,0,0
203.205.144.183-10.42.0.151-80-55488-6,coupon_202868,C254007,Male,30,Clothing,2,600.16,Debit Card,27-02-22,Kanyon,0,0
10.42.0.211-10.42.0.1-30223-53-17,coupon_229755,C908169,Female,57,Toys,5,179.2,Cash,22-11-21,Istinye Park,0,0
172.217.11.45-10.42.0.42-443-59356-17,coupon_551504,C587022,Male,33,Shoes,1,600.17,Debit Card,30-03-22,Zorlu Center,1,1
10.42.0.211-106.39.162.36-55113-80-6,coupon_357584,C485257,Female,54,Clothing,3,900.24,Cash,13-05-22,Kanyon,0,0
10.42.0.211-23.205.20.233-56959-80-6,coupon_572568,C196813,Female,66,Shoes,4,2400.68,Credit Card,02-12-22,Mall of Istanbul,1,1
209.10.120.26-10.42.0.211-80-36129-6,coupon_834928,C242182,Male,56,Clothing,5,1500.4,Debit Card,10-08-22,Emaar Square Mall,0,0
192.229.173.173-10.42.0.211-80-48078-6,coupon_301887,C331182,Male,30,Technology,4,4200.0,Credit Card,13-04-21,Zorlu Center,0,0
10.42.0.211-119.146.74.33-52302-443-6,coupon_722991,C206713,Female,19,Clothing,5,1500.4,Cash,12-03-22,Zorlu Center,0,0
174.35.73.71-10.42.0.151-80-44106-6,coupon_121934,C376889,Female,22,Technology,1,1050.0,Cash,07-10-22,Metrocity,1,1
10.42.0.211-64.71.142.124-43880-80-6,coupon_227368,C147456,Male,44,Clothing,2,600.16,Cash,10-08-22,Mall of Istanbul,0,0
10.42.0.42-125.39.133.40-32922-80-6,coupon_283492,C221830,Female,38,Toys,1,35.84,Credit Card,28-09-21,Emaar Square Mall,1,1
10.42.0.42-104.97.95.172-38723-80-6,coupon_236127,C634747,Female,32,Clothing,3,900.24,Cash,12-10-21,Cevahir AVM,1,1
219.142.78.162-10.42.0.211-80-54721-6,coupon_259412,C108986,Female,58,Toys,4,143.36,Credit Card,29-03-21,Viaport Outlet,1,1
203.205.147.229-10.42.0.42-80-53183-6,coupon_155577,C205202,Female,55,Cosmetics,4,162.64,Cash,21-05-21,Emaar Square Mall,1,1
